run_name,model,dataset,version,seed,mode,protocol_variant,metric,estimate,ci_low,ci_high,n_customers,n_resamples
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,bias_pct,-3.4147478067730317,-6.035612176008722,-0.6457976148760564,2498,1000
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,clv_decile_lift,3.3563924465886927,3.1817511545976576,3.554665462655921,2498,1000
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,clv_mae,65.65298206563756,62.61146446028359,68.8740676330234,2498,1000
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,clv_spearman,0.7941849483382485,0.7753807916670838,0.8105392583611911,2498,1000
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,freq_mae,2.016561467597206,1.910353661949237,2.11330305413642,2498,1000
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,freq_rmse,3.2891786240488754,2.9825674493740904,3.595202389831363,2498,1000
extension3_lstm_static_dunnhumby_v8_seed2024_sample,extension3_lstm_static,dunnhumby,v8,2024.0,sample,strict,spend_mae_raw,65.83043877886618,62.784970690681035,69.06489561131662,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,bias_pct,-3.220734895631229,-5.770471920427366,-0.5898949834684561,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,clv_decile_lift,3.3889412219303927,3.201539096911471,3.58629845272844,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,clv_mae,65.97532763430554,62.81787325241286,69.16608781264462,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,clv_spearman,0.7962576216687414,0.7790465746233358,0.8131287787736184,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,freq_mae,1.971141575421807,1.8720957371373075,2.0658769377947204,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,freq_rmse,3.1544927072577917,2.8764128167901015,3.471770303946095,2498,1000
extension3_lstm_static_dunnhumby_v8_seed42_sample,extension3_lstm_static,dunnhumby,v8,42.0,sample,strict,spend_mae_raw,66.15341726062391,62.988651960667035,69.34853716110042,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,bias_pct,-1.5291390201890203,-4.185133725017019,1.2682155243526883,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,clv_decile_lift,3.3804486722089755,3.1948839643822056,3.5638040964014106,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,clv_mae,65.99578574755556,62.88891134437224,69.27697651632506,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,clv_spearman,0.7921777649707586,0.773798365582947,0.8084270415711146,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,freq_mae,1.9860676627627032,1.8901046528676309,2.087325684788202,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,freq_rmse,3.221302584964617,2.942338452893142,3.523290813151792,2498,1000
extension3_lstm_static_dunnhumby_v8_seed7_sample,extension3_lstm_static,dunnhumby,v8,7.0,sample,strict,spend_mae_raw,66.17446694806445,63.05774363718444,69.4653731105284,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,bias_pct,-2.982384936364413,-5.866307333286981,-0.04244353813183747,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,clv_decile_lift,3.3719054175766563,3.184453841643952,3.560808198004446,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,clv_mae,67.72647965890918,64.3915666313241,71.16359212622017,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,clv_spearman,0.789956546094927,0.7705264185863593,0.8066841328493737,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,freq_mae,2.0900557478449886,1.9810917296232113,2.204911586417227,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,freq_rmse,3.5808021817208373,3.2594923177900696,3.9290694879651578,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed2024_sample,extension3_transformer_dynamic,dunnhumby,v8,2024.0,sample,strict,spend_mae_raw,67.90933448752706,64.56419387681751,71.3555941727087,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,bias_pct,-5.6965834138264775,-8.282611743763583,-2.9552023951363275,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,clv_decile_lift,3.3900892674123364,3.208159541315917,3.579116069542345,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,clv_mae,67.37075491799555,63.92176120367477,70.75748954234814,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,clv_spearman,0.7869259108968656,0.7677250004010877,0.8037669399920397,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,freq_mae,2.0373104046493338,1.9337702824994758,2.1416162274573205,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,freq_rmse,3.3748050440727204,3.0510450992972897,3.740525026041025,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed42_sample,extension3_transformer_dynamic,dunnhumby,v8,42.0,sample,strict,spend_mae_raw,67.55238514154362,64.09598052071256,70.94682885275196,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,bias_pct,0.7252264123992377,-2.0275656781924294,3.499998090055095,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,clv_decile_lift,3.3790818300116214,3.1964664461650965,3.58584884728314,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,clv_mae,65.0247927720877,61.889950265757456,68.26868284414049,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,clv_spearman,0.7867855679166708,0.7675918185764532,0.8033536566695703,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,freq_mae,2.050868776754392,1.95176559826471,2.146864884634472,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,freq_rmse,3.317340853800975,3.0218283415402794,3.6311931637509716,2498,1000
extension3_transformer_dynamic_dunnhumby_v8_seed7_sample,extension3_transformer_dynamic,dunnhumby,v8,7.0,sample,strict,spend_mae_raw,65.19731892524861,62.05511125089695,68.45386139151273,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,bias_pct,-4.718365234064285,-7.574933599260687,-1.8281950327727625,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,clv_decile_lift,3.386090834239718,3.1897763591653834,3.581321325165227,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,clv_mae,67.12115151775753,63.87873335445853,70.36961602652914,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,clv_spearman,0.7901522538384639,0.771352492484705,0.8068483623464257,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,freq_mae,2.0879801065713957,1.9745875586837596,2.1978420403394536,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,freq_rmse,3.5568495898293393,3.2258750572513533,3.905416751209602,2498,1000
extension3_transformer_full_dunnhumby_v8_seed2024_sample,extension3_transformer_full,dunnhumby,v8,2024.0,sample,strict,spend_mae_raw,67.29989766522203,64.04681522996188,70.55749113373875,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,bias_pct,-8.855638514847728,-11.446098658705115,-6.134436457874672,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,clv_decile_lift,3.3850911912106874,3.1825113705283616,3.569990314925471,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,clv_mae,68.25126624567878,64.81421813167947,71.56347591102934,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,clv_spearman,0.7924235065295091,0.7742223259223819,0.8085751146440359,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,freq_mae,2.035465309597713,1.9325470480330442,2.1368118502291362,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,freq_rmse,3.393218835025355,3.060107525251971,3.768815489804955,2498,1000
extension3_transformer_full_dunnhumby_v8_seed42_sample,extension3_transformer_full,dunnhumby,v8,42.0,sample,strict,spend_mae_raw,68.43845605951628,64.98693077950131,71.75928329379559,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,bias_pct,-5.338592639925947,-7.9300523094802475,-2.675036335500874,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,clv_decile_lift,3.3790559562427815,3.1869868097393836,3.5641010322670317,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,clv_mae,66.26359072466008,62.91049359820968,69.54167883217072,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,clv_spearman,0.7929325953516674,0.7744101974492316,0.8089267607027996,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,freq_mae,2.036481820920809,1.934039884391841,2.1376562468660585,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,freq_rmse,3.2980063355080085,3.0038194059310213,3.6446224339343978,2498,1000
extension3_transformer_full_dunnhumby_v8_seed7_sample,extension3_transformer_full,dunnhumby,v8,7.0,sample,strict,spend_mae_raw,66.44207303305929,63.07696508980864,69.72829829064653,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,bias_pct,-3.348633672068061,-6.337168894553651,-0.4678738719451647,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,clv_decile_lift,3.388169587174801,3.2029300757876342,3.5755910794771477,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,clv_mae,66.95184452613418,63.64445584004669,70.15984982384788,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,clv_spearman,0.7929266005489695,0.7742033779117931,0.8090273502643484,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,freq_mae,2.0926927083654343,1.9753061327017738,2.211571270654394,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,freq_rmse,3.6577171173727403,3.275957536282839,4.055306783500857,2498,1000
extension3_transformer_none_dunnhumby_v8_seed2024_sample,extension3_transformer_none,dunnhumby,v8,2024.0,sample,strict,spend_mae_raw,67.13000995619856,63.81590352959877,70.34594680518748,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,bias_pct,-8.127211312941625,-10.6974681606639,-5.523133877412035,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,clv_decile_lift,3.3988986245095014,3.2042472817767935,3.583965942468623,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,clv_mae,68.56464982005336,64.95318476591852,71.92469133439751,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,clv_spearman,0.7881443300288735,0.7696408338214238,0.8049646991211348,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,freq_mae,2.0271098026759726,1.9196806031742317,2.1348678045358818,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,freq_rmse,3.376238223591563,3.0463441918825076,3.7533143334923293,2498,1000
extension3_transformer_none_dunnhumby_v8_seed42_sample,extension3_transformer_none,dunnhumby,v8,42.0,sample,strict,spend_mae_raw,68.75096983733991,65.13008112835797,72.11894501756946,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,bias_pct,-2.8461580488559695,-5.62255402610045,-0.014514696119417811,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,clv_decile_lift,3.3920074586863525,3.191986659694481,3.5682675903187455,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,clv_mae,66.57744621055379,63.29760576002866,69.83187088119485,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,clv_spearman,0.7868055817178188,0.7680639864372719,0.803669017517733,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,freq_mae,2.0878774367087933,1.9821951705739096,2.1941151015616707,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,freq_rmse,3.4343657643592453,3.137395927620595,3.759295304801429,2498,1000
extension3_transformer_none_dunnhumby_v8_seed7_sample,extension3_transformer_none,dunnhumby,v8,7.0,sample,strict,spend_mae_raw,66.75358250232532,63.46549245966636,70.01879693106699,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,bias_pct,-1.288623188125256,-4.29423967913547,1.7559009552699771,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,clv_decile_lift,3.395334195136931,3.194913435062463,3.570058551926267,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,clv_mae,67.92425665555237,64.5059302181936,71.32119521600745,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,clv_spearman,0.7924936260685821,0.7734929680614173,0.8091011790581701,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,freq_mae,2.100225424314972,1.987239093448239,2.2160709377708554,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,freq_rmse,3.6551306802230017,3.2898085721980395,4.027225498702339,2498,1000
extension3_transformer_static_dunnhumby_v8_seed2024_sample,extension3_transformer_static,dunnhumby,v8,2024.0,sample,strict,spend_mae_raw,68.10624729636147,64.68450608162658,71.51457678116023,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,bias_pct,-6.36814909163772,-8.972004775574872,-3.608223918447002,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,clv_decile_lift,3.385826559949913,3.204868277678733,3.583954200510465,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,clv_mae,68.06702450803034,64.55817916249995,71.56013689672616,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,clv_spearman,0.7904539948390555,0.7720369272863689,0.8071635713962165,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,freq_mae,2.0399974132876832,1.9333052946410452,2.149003295145155,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,freq_rmse,3.372650384756515,3.0465533501524753,3.754906991247578,2498,1000
extension3_transformer_static_dunnhumby_v8_seed42_sample,extension3_transformer_static,dunnhumby,v8,42.0,sample,strict,spend_mae_raw,68.24919490414777,64.73334146356038,71.74480467947234,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,bias_pct,1.5186232877732067,-1.1697627925194176,4.274331178347665,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,clv_decile_lift,3.37233648242431,3.1897155552857464,3.574436435111397,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,clv_mae,65.5060646628694,62.34370673714195,68.72268963693689,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,clv_spearman,0.7900013747666303,0.7717947802452781,0.8064580204437272,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,freq_mae,2.047145476824253,1.9513175945591072,2.1457716589120612,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,freq_rmse,3.283002293216046,3.0009083335756532,3.5865981205891395,2498,1000
extension3_transformer_static_dunnhumby_v8_seed7_sample,extension3_transformer_static,dunnhumby,v8,7.0,sample,strict,spend_mae_raw,65.68132398805444,62.51133121971795,68.90343791685038,2498,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,bias_pct,14.802477940999614,13.187271586516262,16.487620822619284,27809,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,clv_decile_lift,3.1304902223247106,2.905943341510363,3.444762787884304,27809,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,clv_mae,946.5379145224892,914.4100238685597,989.8127114510744,27809,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,clv_spearman,0.41400049885405826,0.40364027816444226,0.4249051329273598,27809,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,freq_mae,0.9239565909547565,0.9138889509370185,0.9343420867393255,27809,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,freq_rmse,1.292897700297289,1.2654704336391969,1.3213697869033576,27809,1000
pareto_nbd_tafeng,pareto_nbd,tafeng,,,,strict,spend_mae_raw,946.5379145224892,914.4100238685597,989.8127114510744,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,bias_pct,16.100275200205942,14.462539198025949,17.798255537846252,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,clv_decile_lift,3.1523645343471944,2.9366225643659742,3.4565621387252783,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,clv_mae,945.0034976082115,912.3676609155548,988.0316662918466,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,clv_spearman,0.4158913458220816,0.40549051891675697,0.4267489158302317,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,freq_mae,0.930938084820224,0.9208949346755076,0.9413101289329558,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,freq_rmse,1.2972151080877883,1.2698449824466223,1.3252946033086594,27809,1000
bgnbd_gg_tafeng,bgnbd_gg,tafeng,,,,strict,spend_mae_raw,945.0034976082115,912.3676609155548,988.0316662918466,27809,1000
lstm_base_tafeng_v6_seed2024_sample,lstm_base,tafeng,v6,2024.0,sample,strict,bias_pct,7.697343342291845,5.847497996024602,9.725110450501981,27809,1000
lstm_base_tafeng_v6_seed2024_sample,lstm_base,tafeng,v6,2024.0,sample,strict,freq_mae,0.9534658412735904,0.9351291004282601,0.9718769791916613,27809,1000
lstm_base_tafeng_v6_seed2024_sample,lstm_base,tafeng,v6,2024.0,sample,strict,freq_rmse,1.7947388694967656,1.7211444229155133,1.8729697974271424,27809,1000
lstm_base_tafeng_v6_seed42_sample,lstm_base,tafeng,v6,42.0,sample,strict,bias_pct,12.34010839516094,10.523854730662864,14.171143944808966,27809,1000
lstm_base_tafeng_v6_seed42_sample,lstm_base,tafeng,v6,42.0,sample,strict,freq_mae,0.9721617296647797,0.9548636020827729,0.9894077056982271,27809,1000
lstm_base_tafeng_v6_seed42_sample,lstm_base,tafeng,v6,42.0,sample,strict,freq_rmse,1.7369271792069751,1.678016302640187,1.7961960582213914,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,bias_pct,2.2760706748409665,0.5051001669749393,4.168597989074108,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,clv_decile_lift,3.3206682330936714,3.1478988804678267,3.467006085841078,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,clv_mae,1069.053635759747,1031.0263015990624,1117.8823685065945,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,clv_spearman,0.3929341652968865,0.3820435351682556,0.40347882498533233,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,freq_mae,0.9275440904380323,0.9124569999311981,0.9440610486557788,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,freq_rmse,1.662475395789576,1.6079203140386729,1.7212321481162451,27809,1000
lstm_joint_tafeng_v8_seed2024_sample,lstm_joint,tafeng,v8,2024.0,sample,strict,spend_mae_raw,1069.053635759747,1031.0263015990624,1117.8823685065945,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,bias_pct,14.515358013422327,12.809574589000126,16.339378531570237,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,clv_decile_lift,3.3096962055185024,3.132637339381697,3.457946443865342,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,clv_mae,1224.3317630552046,1183.2722087824818,1275.8832719496972,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,clv_spearman,0.3739137270681903,0.36331024198252826,0.38434588452938545,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,freq_mae,0.9456766681729775,0.931363432856313,0.9604468046688213,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,freq_rmse,1.5772709324996026,1.520788230808578,1.636364180293533,27809,1000
lstm_joint_tafeng_v8_seed42_sample,lstm_joint,tafeng,v8,42.0,sample,strict,spend_mae_raw,1224.3317630552046,1183.2722087824818,1275.8832719496972,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,bias_pct,-27.807551330186627,-28.891604696450816,-26.671885924988814,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,clv_decile_lift,3.4950834537906985,3.2939889772544007,3.7784936878792714,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,clv_mae,796.5765850009936,770.869007750263,836.0137013529492,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,clv_spearman,0.4000959698013091,0.38955599886427494,0.4110594048672847,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,freq_mae,0.8292326801285544,0.8181394133875965,0.8419552155110978,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,freq_rmse,1.3245849201706064,1.2927818948987198,1.3589323860790743,27809,1000
transformer_joint_tafeng_v6b_seed2024_sample,transformer_joint,tafeng,v6b,2024.0,sample,strict,spend_mae_raw,796.5765850009936,770.869007750263,836.0137013529492,27809,1000
transformer_joint_tafeng_v6b_seed7_sample,transformer_joint,tafeng,v6b,7.0,sample,strict,bias_pct,26.967674658495312,24.919091573638173,28.938703130722146,27809,1000
transformer_joint_tafeng_v6b_seed7_sample,transformer_joint,tafeng,v6b,7.0,sample,strict,clv_decile_lift,3.4684771353335724,3.269753165209987,3.765357589792349,27809,1000
transformer_joint_tafeng_v6b_seed7_sample,transformer_joint,tafeng,v6b,7.0,sample,strict,clv_mae,1149.4985900238848,1119.1300137022115,1191.1844430469241,27809,1000
